symbol,bar_start_utc,bar_end_utc,open,high,low,close,volume,bar_vwap
ONEQ,2026-08-10T17:05:00+00:00,2026-08-10T17:10:00+00:00,104.74,104.8783,104.72,104.8783,2922,104.8255
ONEQ,2026-08-10T17:10:00+00:00,2026-08-10T17:15:00+00:00,104.8752,104.8752,104.85,104.855,1486,104.8601
ONEQ,2026-08-10T17:15:00+00:00,2026-08-10T17:20:00+00:00,104.87,104.9239,104.81,104.81,738,104.848
ONEQ,2026-08-10T17:20:00+00:00,2026-08-10T17:25:00+00:00,104.8201,104.8201,104.8201,104.8201,574,104.8201
ONEQ,2026-08-10T17:25:00+00:00,2026-08-10T17:30:00+00:00,104.855,104.855,104.79,104.79,1196,104.8117
ONEQ,2026-08-10T17:30:00+00:00,2026-08-10T17:35:00+00:00,104.86,104.87,104.82,104.865,1267,104.8517
ONEQ,2026-08-10T17:35:00+00:00,2026-08-10T17:40:00+00:00,104.75,104.75,104.75,104.75,271,104.75
ONEQ,2026-08-10T17:40:00+00:00,2026-08-10T17:45:00+00:00,104.76,104.77,104.72,104.77,687,104.7533
ONEQ,2026-08-10T17:45:00+00:00,2026-08-10T17:50:00+00:00,104.7686,104.78,104.69,104.69,2682,104.72
ONEQ,2026-08-10T17:50:00+00:00,2026-08-10T17:55:00+00:00,104.68,104.73,104.66,104.6701,5267,104.6867
ONEQ,2026-08-10T18:00:00+00:00,2026-08-10T18:05:00+00:00,104.745,104.745,104.74,104.74,912,104.7417
ONEQ,2026-08-10T18:05:00+00:00,2026-08-10T18:10:00+00:00,104.69,104.78,104.69,104.71,1755,104.7267
ONEQ,2026-08-10T18:10:00+00:00,2026-08-10T18:15:00+00:00,104.72,104.735,104.69,104.6941,2245,104.7064
ONEQ,2026-08-10T18:15:00+00:00,2026-08-10T18:20:00+00:00,104.66,104.67,104.66,104.67,1134,104.6667
ONEQ,2026-08-10T18:25:00+00:00,2026-08-10T18:30:00+00:00,104.695,104.695,104.695,104.695,241,104.695
ONEQ,2026-08-10T18:30:00+00:00,2026-08-10T18:35:00+00:00,104.67,104.74,104.67,104.74,4027,104.7167
ONEQ,2026-08-10T18:35:00+00:00,2026-08-10T18:40:00+00:00,104.73,104.73,104.73,104.73,292,104.73
ONEQ,2026-08-10T18:40:00+00:00,2026-08-10T18:45:00+00:00,104.74,104.7799,104.74,104.7799,4490,104.7666
ONEQ,2026-08-10T18:45:00+00:00,2026-08-10T18:50:00+00:00,104.7911,104.7911,104.76,104.78,1660,104.777
ONEQ,2026-08-10T18:55:00+00:00,2026-08-10T19:00:00+00:00,104.8799,104.8799,104.84,104.84,446,104.8533
ONEQ,2026-08-10T19:00:00+00:00,2026-08-10T19:05:00+00:00,104.8351,104.88,104.8351,104.8609,1531,104.8587
ONEQ,2026-08-10T19:05:00+00:00,2026-08-10T19:10:00+00:00,104.8,104.9,104.8,104.9,896,104.8667
ONEQ,2026-08-10T19:10:00+00:00,2026-08-10T19:15:00+00:00,104.8073,104.86,104.8073,104.86,2599,104.8424
ONEQ,2026-08-10T19:15:00+00:00,2026-08-10T19:20:00+00:00,104.876,104.876,104.84,104.84,709,104.852
ONEQ,2026-08-10T19:20:00+00:00,2026-08-10T19:25:00+00:00,104.8901,104.8901,104.86,104.86,1277,104.87
ONEQ,2026-08-10T19:25:00+00:00,2026-08-10T19:30:00+00:00,104.9,104.9,104.9,104.9,527,104.9
ONEQ,2026-08-10T19:30:00+00:00,2026-08-10T19:35:00+00:00,104.8301,104.8301,104.8301,104.8301,227,104.8301
ONEQ,2026-08-10T19:35:00+00:00,2026-08-10T19:40:00+00:00,104.91,104.91,104.82,104.91,4988,104.88
ONEQ,2026-08-10T19:40:00+00:00,2026-08-10T19:45:00+00:00,104.9273,104.9273,104.84,104.84,1972,104.8691
ONEQ,2026-08-10T19:45:00+00:00,2026-08-10T19:50:00+00:00,104.84,104.85,104.84,104.85,1639,104.8467
ONEQ,2026-08-10T19:50:00+00:00,2026-08-10T19:55:00+00:00,104.85,104.85,104.72,104.8,4171,104.79
ONEQ,2026-08-10T19:55:00+00:00,2026-08-10T20:00:00+00:00,104.82,104.83,104.7305,104.83,4550,104.7968
ONEQ,2026-08-11T13:30:00+00:00,2026-08-11T13:35:00+00:00,105.28,105.28,104.6401,104.73,26161,104.8834
ONEQ,2026-08-11T13:35:00+00:00,2026-08-11T13:40:00+00:00,104.61,104.68,104.5,104.58,5369,104.5867
ONEQ,2026-08-11T13:40:00+00:00,2026-08-11T13:45:00+00:00,104.655,104.7,104.61,104.7,1966,104.67
ONEQ,2026-08-11T13:45:00+00:00,2026-08-11T13:50:00+00:00,104.5,104.5,104.405,104.4451,2005,104.45
ONEQ,2026-08-11T13:50:00+00:00,2026-08-11T13:55:00+00:00,104.46,104.49,104.3401,104.44,6081,104.4234
ONEQ,2026-08-11T13:55:00+00:00,2026-08-11T14:00:00+00:00,104.4901,104.57,104.4901,104.57,1427,104.5434
ONEQ,2026-08-11T14:00:00+00:00,2026-08-11T14:05:00+00:00,104.6726,104.775,104.6726,104.76,3757,104.7359
ONEQ,2026-08-11T14:05:00+00:00,2026-08-11T14:10:00+00:00,104.78,104.86,104.7026,104.86,2314,104.8075
ONEQ,2026-08-11T14:10:00+00:00,2026-08-11T14:15:00+00:00,104.88,104.9,104.84,104.84,6803,104.86
ONEQ,2026-08-11T14:15:00+00:00,2026-08-11T14:20:00+00:00,104.81,104.87,104.77,104.8,5390,104.8133
ONEQ,2026-08-11T14:20:00+00:00,2026-08-11T14:25:00+00:00,104.8,104.9,104.73,104.73,4604,104.7867
ONEQ,2026-08-11T14:25:00+00:00,2026-08-11T14:30:00+00:00,104.73,104.83,104.73,104.83,3680,104.7967
ONEQ,2026-08-11T14:30:00+00:00,2026-08-11T14:35:00+00:00,104.71,104.79,104.71,104.79,4522,104.7633
ONEQ,2026-08-11T14:35:00+00:00,2026-08-11T14:40:00+00:00,104.73,104.78,104.6901,104.6901,2787,104.7201
ONEQ,2026-08-11T14:40:00+00:00,2026-08-11T14:45:00+00:00,104.7426,104.765,104.7426,104.765,679,104.7575
ONEQ,2026-08-11T14:45:00+00:00,2026-08-11T14:50:00+00:00,104.74,104.84,104.74,104.82,1630,104.8
ONEQ,2026-08-11T14:50:00+00:00,2026-08-11T14:55:00+00:00,104.81,104.87,104.81,104.87,1107,104.85
ONEQ,2026-08-11T14:55:00+00:00,2026-08-11T15:00:00+00:00,104.89,104.89,104.85,104.85,1242,104.8633
ONEQ,2026-08-11T15:00:00+00:00,2026-08-11T15:05:00+00:00,104.9,104.9,104.85,104.85,1419,104.8667
ONEQ,2026-08-11T15:05:00+00:00,2026-08-11T15:10:00+00:00,104.79,104.79,104.68,104.68,659,104.7167
ONEQ,2026-08-11T15:10:00+00:00,2026-08-11T15:15:00+00:00,104.6,104.69,104.57,104.69,4990,104.65
ONEQ,2026-08-11T15:15:00+00:00,2026-08-11T15:20:00+00:00,104.629,104.629,104.629,104.629,1656,104.629
ONEQ,2026-08-11T15:20:00+00:00,2026-08-11T15:25:00+00:00,104.7,104.7,104.7,104.7,436,104.7
ONEQ,2026-08-11T15:25:00+00:00,2026-08-11T15:30:00+00:00,104.655,104.655,104.57,104.61,1056,104.6117
ONEQ,2026-08-11T15:30:00+00:00,2026-08-11T15:35:00+00:00,104.61,104.63,104.5803,104.61,3165,104.6068
ONEQ,2026-08-11T15:35:00+00:00,2026-08-11T15:40:00+00:00,104.445,104.445,104.445,104.445,1141,104.445
ONEQ,2026-08-11T15:45:00+00:00,2026-08-11T15:50:00+00:00,104.5,104.5,104.4101,104.4442,1792,104.4514
ONEQ,2026-08-11T15:50:00+00:00,2026-08-11T15:55:00+00:00,104.46,104.46,104.445,104.445,864,104.45
ONEQ,2026-08-11T15:55:00+00:00,2026-08-11T16:00:00+00:00,104.42,104.47,104.42,104.45,1550,104.4467
ONEQ,2026-08-11T16:00:00+00:00,2026-08-11T16:05:00+00:00,104.455,104.455,104.405,104.405,729,104.4217
ONEQ,2026-08-11T16:05:00+00:00,2026-08-11T16:10:00+00:00,104.46,104.46,104.44,104.44,1325,104.4467
ONEQ,2026-08-11T16:10:00+00:00,2026-08-11T16:15:00+00:00,104.42,104.5499,104.42,104.44,2238,104.47
ONEQ,2026-08-11T16:15:00+00:00,2026-08-11T16:20:00+00:00,104.435,104.47,104.42,104.42,4964,104.4367
ONEQ,2026-08-11T16:20:00+00:00,2026-08-11T16:25:00+00:00,104.345,104.345,104.345,104.345,3546,104.345
ONEQ,2026-08-11T16:25:00+00:00,2026-08-11T16:30:00+00:00,104.35,104.35,104.33,104.33,1878,104.3367
ONEQ,2026-08-11T16:30:00+00:00,2026-08-11T16:35:00+00:00,104.345,104.3451,104.345,104.3451,829,104.3451
ONEQ,2026-08-11T16:35:00+00:00,2026-08-11T16:40:00+00:00,104.4,104.4,104.3651,104.398,1093,104.3877
ONEQ,2026-08-11T16:40:00+00:00,2026-08-11T16:45:00+00:00,104.395,104.395,104.395,104.395,1118,104.395
ONEQ,2026-08-11T16:45:00+00:00,2026-08-11T16:50:00+00:00,104.3338,104.3338,104.305,104.305,1126,104.3146
ONEQ,2026-08-11T16:50:00+00:00,2026-08-11T16:55:00+00:00,104.335,104.39,104.32,104.39,972,104.3667
ONEQ,2026-08-11T16:55:00+00:00,2026-08-11T17:00:00+00:00,104.3,104.3499,104.3,104.3499,1336,104.3333
ONEQ,2026-08-11T17:00:00+00:00,2026-08-11T17:05:00+00:00,104.25,104.25,104.18,104.18,3215,104.2033
ONEQ,2026-08-11T17:05:00+00:00,2026-08-11T17:10:00+00:00,104.27,104.27,104.27,104.27,1299,104.27
ONEQ,2026-08-11T17:10:00+00:00,2026-08-11T17:15:00+00:00,104.15,104.152,104.1,104.1,3627,104.1173
ONEQ,2026-08-11T17:15:00+00:00,2026-08-11T17:20:00+00:00,104.17,104.2135,104.17,104.2135,718,104.199
ONEQ,2026-08-11T17:20:00+00:00,2026-08-11T17:25:00+00:00,104.2026,104.2026,104.2026,104.2026,1879,104.2026
ONEQ,2026-08-11T17:25:00+00:00,2026-08-11T17:30:00+00:00,104.18,104.21,104.18,104.21,831,104.2
ONEQ,2026-08-11T17:30:00+00:00,2026-08-11T17:35:00+00:00,104.2158,104.25,104.2,104.25,4384,104.2333
ONEQ,2026-08-11T17:35:00+00:00,2026-08-11T17:40:00+00:00,104.22,104.22,104.22,104.22,1244,104.22
ONEQ,2026-08-11T17:40:00+00:00,2026-08-11T17:45:00+00:00,104.32,104.32,104.32,104.32,183,104.32
ONEQ,2026-08-11T17:45:00+00:00,2026-08-11T17:50:00+00:00,104.3126,104.3126,104.295,104.295,1087,104.3009
ONEQ,2026-08-11T17:50:00+00:00,2026-08-11T17:55:00+00:00,104.25,104.37,104.25,104.37,400,104.33
ONEQ,2026-08-11T17:55:00+00:00,2026-08-11T18:00:00+00:00,104.28,104.28,104.28,104.28,2237,104.28
ONEQ,2026-08-11T18:00:00+00:00,2026-08-11T18:05:00+00:00,104.27,104.27,104.23,104.23,815,104.2433
ONEQ,2026-08-11T18:05:00+00:00,2026-08-11T18:10:00+00:00,104.245,104.2699,104.13,104.13,2955,104.1766
ONEQ,2026-08-11T18:15:00+00:00,2026-08-11T18:20:00+00:00,104.15,104.15,104.136,104.136,813,104.1407
ONEQ,2026-08-11T18:20:00+00:00,2026-08-11T18:25:00+00:00,104.075,104.075,104.0544,104.0544,797,104.0613
ONEQ,2026-08-11T18:25:00+00:00,2026-08-11T18:30:00+00:00,104.0501,104.0501,103.96,103.96,6951,103.99
ONEQ,2026-08-11T18:30:00+00:00,2026-08-11T18:35:00+00:00,103.945,103.99,103.945,103.99,4306,103.975
ONEQ,2026-08-11T18:35:00+00:00,2026-08-11T18:40:00+00:00,104.01,104.01,104.01,104.01,1510,104.01
ONEQ,2026-08-11T18:40:00+00:00,2026-08-11T18:45:00+00:00,103.9301,103.99,103.91,103.92,1306,103.94
ONEQ,2026-08-11T18:45:00+00:00,2026-08-11T18:50:00+00:00,104.005,104.005,103.96,103.96,2803,103.975
ONEQ,2026-08-11T18:50:00+00:00,2026-08-11T18:55:00+00:00,104.1,104.1,104.1,104.1,203,104.1
ONEQ,2026-08-11T18:55:00+00:00,2026-08-11T19:00:00+00:00,104.1,104.1,104.02,104.02,4693,104.0467
ONEQ,2026-08-11T19:00:00+00:00,2026-08-11T19:05:00+00:00,104.05,104.0599,104.05,104.0599,927,104.0566
ONEQ,2026-08-11T19:05:00+00:00,2026-08-11T19:10:00+00:00,104.06,104.06,104.06,104.06,2123,104.06
ONEQ,2026-08-11T19:10:00+00:00,2026-08-11T19:15:00+00:00,104.0941,104.0941,104.0941,104.0941,545,104.0941
ONEQ,2026-08-11T19:15:00+00:00,2026-08-11T19:20:00+00:00,104.19,104.19,104.19,104.19,194,104.19
ONEQ,2026-08-11T19:20:00+00:00,2026-08-11T19:25:00+00:00,104.13,104.19,104.13,104.17,1077,104.1633
ONEQ,2026-08-11T19:25:00+00:00,2026-08-11T19:30:00+00:00,104.14,104.1801,104.14,104.1801,695,104.1667
ONEQ,2026-08-11T19:30:00+00:00,2026-08-11T19:35:00+00:00,104.205,104.205,104.1304,104.1304,5460,104.1553
ONEQ,2026-08-11T19:35:00+00:00,2026-08-11T19:40:00+00:00,104.215,104.26,104.1501,104.19,3811,104.2
ONEQ,2026-08-11T19:40:00+00:00,2026-08-11T19:45:00+00:00,104.235,104.235,104.195,104.23,2278,104.22
ONEQ,2026-08-11T19:45:00+00:00,2026-08-11T19:50:00+00:00,104.1651,104.18,104.155,104.18,1603,104.1717
ONEQ,2026-08-11T19:50:00+00:00,2026-08-11T19:55:00+00:00,104.05,104.13,104.05,104.13,3950,104.1033
ONEQ,2026-08-11T19:55:00+00:00,2026-08-11T20:00:00+00:00,104.19,104.21,104.14,104.145,1306,104.165
ONEQ,2026-08-12T13:30:00+00:00,2026-08-12T13:35:00+00:00,105.17,105.2,104.544,104.895,15912,104.8797
ONEQ,2026-08-12T13:35:00+00:00,2026-08-12T13:40:00+00:00,104.78,104.97,104.78,104.895,3162,104.8817
ONEQ,2026-08-12T13:40:00+00:00,2026-08-12T13:45:00+00:00,104.765,104.765,104.75,104.765,829,104.76
ONEQ,2026-08-12T13:45:00+00:00,2026-08-12T13:50:00+00:00,104.82,104.95,104.7,104.95,4146,104.8667
ONEQ,2026-08-12T13:50:00+00:00,2026-08-12T13:55:00+00:00,104.87,104.98,104.75,104.81,9995,104.8467
ONEQ,2026-08-12T13:55:00+00:00,2026-08-12T14:00:00+00:00,104.75,104.81,104.71,104.81,5643,104.7767
ONEQ,2026-08-12T14:00:00+00:00,2026-08-12T14:05:00+00:00,104.815,104.815,104.685,104.685,1909,104.7283
ONEQ,2026-08-12T14:05:00+00:00,2026-08-12T14:10:00+00:00,104.75,104.845,104.69,104.835,1723,104.79
ONEQ,2026-08-12T14:10:00+00:00,2026-08-12T14:15:00+00:00,104.9599,104.99,104.72,104.845,2326,104.8517
ONEQ,2026-08-12T14:15:00+00:00,2026-08-12T14:20:00+00:00,104.8112,104.83,104.72,104.72,1849,104.7567
ONEQ,2026-08-12T14:20:00+00:00,2026-08-12T14:25:00+00:00,104.72,104.8599,104.68,104.76,1353,104.7666
ONEQ,2026-08-12T14:25:00+00:00,2026-08-12T14:30:00+00:00,104.78,105.0191,104.78,104.85,3447,104.883
ONEQ,2026-08-12T14:30:00+00:00,2026-08-12T14:35:00+00:00,104.8,104.8,104.65,104.8,1763,104.75
ONEQ,2026-08-12T14:35:00+00:00,2026-08-12T14:40:00+00:00,104.795,104.795,104.795,104.795,780,104.795
ONEQ,2026-08-12T14:40:00+00:00,2026-08-12T14:45:00+00:00,104.91,104.925,104.84,104.925,2348,104.8967
ONEQ,2026-08-12T14:45:00+00:00,2026-08-12T14:50:00+00:00,104.84,104.9,104.84,104.9,1240,104.88
ONEQ,2026-08-12T14:50:00+00:00,2026-08-12T14:55:00+00:00,104.74,104.74,104.74,104.74,864,104.74
ONEQ,2026-08-12T14:55:00+00:00,2026-08-12T15:00:00+00:00,104.75,104.78,104.66,104.7,3728,104.7133
ONEQ,2026-08-12T15:00:00+00:00,2026-08-12T15:05:00+00:00,104.7,104.71,104.665,104.665,1133,104.68
ONEQ,2026-08-12T15:05:00+00:00,2026-08-12T15:10:00+00:00,104.6401,104.73,104.6401,104.68,1610,104.6834
ONEQ,2026-08-12T15:15:00+00:00,2026-08-12T15:20:00+00:00,104.73,104.73,104.6455,104.6455,1067,104.6737
ONEQ,2026-08-12T15:20:00+00:00,2026-08-12T15:25:00+00:00,104.6426,104.675,104.6426,104.675,595,104.6642
ONEQ,2026-08-12T15:25:00+00:00,2026-08-12T15:30:00+00:00,104.6186,104.67,104.61,104.67,2605,104.65
ONEQ,2026-08-12T15:30:00+00:00,2026-08-12T15:35:00+00:00,104.66,104.66,104.61,104.61,2814,104.6267
ONEQ,2026-08-12T15:35:00+00:00,2026-08-12T15:40:00+00:00,104.5101,104.5101,104.5101,104.5101,753,104.5101
ONEQ,2026-08-12T15:40:00+00:00,2026-08-12T15:45:00+00:00,104.585,104.585,104.585,104.585,854,104.585
ONEQ,2026-08-12T15:45:00+00:00,2026-08-12T15:50:00+00:00,104.5793,104.5793,104.5793,104.5793,1277,104.5793
ONEQ,2026-08-12T15:50:00+00:00,2026-08-12T15:55:00+00:00,104.6693,104.7,104.5948,104.5948,2185,104.6299
ONEQ,2026-08-12T16:05:00+00:00,2026-08-12T16:10:00+00:00,104.655,104.66,104.6,104.66,1889,104.64
ONEQ,2026-08-12T16:10:00+00:00,2026-08-12T16:15:00+00:00,104.73,104.73,104.58,104.58,3994,104.63
ONEQ,2026-08-12T16:15:00+00:00,2026-08-12T16:20:00+00:00,104.72,104.75,104.675,104.75,4025,104.725
ONEQ,2026-08-12T16:20:00+00:00,2026-08-12T16:25:00+00:00,104.75,104.76,104.64,104.735,2688,104.7117
ONEQ,2026-08-12T16:25:00+00:00,2026-08-12T16:30:00+00:00,104.694,104.7999,104.694,104.7999,1889,104.7646
ONEQ,2026-08-12T16:30:00+00:00,2026-08-12T16:35:00+00:00,104.67,104.675,104.67,104.675,547,104.6733
ONEQ,2026-08-12T16:35:00+00:00,2026-08-12T16:40:00+00:00,104.685,104.695,104.65,104.65,2077,104.665
ONEQ,2026-08-12T16:40:00+00:00,2026-08-12T16:45:00+00:00,104.8399,104.8399,104.7001,104.7301,13290,104.7567
ONEQ,2026-08-12T16:45:00+00:00,2026-08-12T16:50:00+00:00,104.7106,104.818,104.7,104.818,9665,104.7787
ONEQ,2026-08-12T16:50:00+00:00,2026-08-12T16:55:00+00:00,104.7857,104.86,104.7857,104.86,3766,104.8352
ONEQ,2026-08-12T16:55:00+00:00,2026-08-12T17:00:00+00:00,104.88,104.88,104.7801,104.7801,3836,104.8134
ONEQ,2026-08-12T17:00:00+00:00,2026-08-12T17:05:00+00:00,104.9,104.9,104.825,104.865,1975,104.8633
ONEQ,2026-08-12T17:05:00+00:00,2026-08-12T17:10:00+00:00,104.87,104.87,104.86,104.8679,2412,104.866
ONEQ,2026-08-12T17:10:00+00:00,2026-08-12T17:15:00+00:00,104.91,104.91,104.815,104.815,810,104.8467
ONEQ,2026-08-12T17:15:00+00:00,2026-08-12T17:20:00+00:00,104.8685,104.8685,104.78,104.78,1500,104.8095
ONEQ,2026-08-12T17:20:00+00:00,2026-08-12T17:25:00+00:00,104.815,104.8799,104.7901,104.7901,3503,104.82
ONEQ,2026-08-12T17:25:00+00:00,2026-08-12T17:30:00+00:00,104.87,104.87,104.86,104.87,546,104.8667
ONEQ,2026-08-12T17:30:00+00:00,2026-08-12T17:35:00+00:00,104.86,104.88,104.82,104.87,1419,104.8567
ONEQ,2026-08-12T17:35:00+00:00,2026-08-12T17:40:00+00:00,104.84,104.84,104.84,104.84,305,104.84
ONEQ,2026-08-12T17:40:00+00:00,2026-08-12T17:45:00+00:00,104.84,104.84,104.8103,104.8103,1759,104.8202
ONEQ,2026-08-12T17:45:00+00:00,2026-08-12T17:50:00+00:00,104.8097,104.8097,104.7901,104.7901,2329,104.7966
ONEQ,2026-08-12T17:50:00+00:00,2026-08-12T17:55:00+00:00,104.815,104.8299,104.8124,104.8299,1076,104.8241
ONEQ,2026-08-12T17:55:00+00:00,2026-08-12T18:00:00+00:00,104.765,104.805,104.765,104.7801,2595,104.7834
ONEQ,2026-08-12T18:00:00+00:00,2026-08-12T18:05:00+00:00,104.78,104.78,104.76,104.77,1152,104.77
ONEQ,2026-08-12T18:05:00+00:00,2026-08-12T18:10:00+00:00,104.77,104.79,104.765,104.7812,2580,104.7787
ONEQ,2026-08-12T18:10:00+00:00,2026-08-12T18:15:00+00:00,104.81,104.83,104.81,104.815,2430,104.8183
ONEQ,2026-08-12T18:15:00+00:00,2026-08-12T18:20:00+00:00,104.785,104.785,104.785,104.785,168,104.785
ONEQ,2026-08-12T18:20:00+00:00,2026-08-12T18:25:00+00:00,104.79,104.88,104.775,104.86,6062,104.8383
ONEQ,2026-08-12T18:25:00+00:00,2026-08-12T18:30:00+00:00,104.88,104.88,104.82,104.84,1186,104.8467
ONEQ,2026-08-12T18:30:00+00:00,2026-08-12T18:35:00+00:00,104.835,104.89,104.835,104.8806,2370,104.8685
ONEQ,2026-08-12T18:35:00+00:00,2026-08-12T18:40:00+00:00,104.87,104.87,104.87,104.87,1687,104.87
ONEQ,2026-08-12T18:40:00+00:00,2026-08-12T18:45:00+00:00,104.92,104.92,104.92,104.92,402,104.92
ONEQ,2026-08-12T18:45:00+00:00,2026-08-12T18:50:00+00:00,104.94,104.945,104.91,104.945,565,104.9333
ONEQ,2026-08-12T18:50:00+00:00,2026-08-12T18:55:00+00:00,104.95,104.95,104.95,104.95,616,104.95
ONEQ,2026-08-12T18:55:00+00:00,2026-08-12T19:00:00+00:00,104.92,104.9298,104.83,104.83,1216,104.8633
ONEQ,2026-08-12T19:00:00+00:00,2026-08-12T19:05:00+00:00,104.865,104.865,104.82,104.82,863,104.835
ONEQ,2026-08-12T19:10:00+00:00,2026-08-12T19:15:00+00:00,104.83,104.87,104.81,104.82,3497,104.8333
ONEQ,2026-08-12T19:20:00+00:00,2026-08-12T19:25:00+00:00,104.85,104.85,104.8099,104.82,740,104.8266
ONEQ,2026-08-12T19:25:00+00:00,2026-08-12T19:30:00+00:00,104.84,104.84,104.8,104.8,816,104.8133
ONEQ,2026-08-12T19:30:00+00:00,2026-08-12T19:35:00+00:00,104.81,104.84,104.776,104.776,2200,104.7973
ONEQ,2026-08-12T19:35:00+00:00,2026-08-12T19:40:00+00:00,104.79,104.79,104.73,104.755,1727,104.7583
ONEQ,2026-08-12T19:40:00+00:00,2026-08-12T19:45:00+00:00,104.7,104.75,104.685,104.75,5839,104.7283
ONEQ,2026-08-12T19:45:00+00:00,2026-08-12T19:50:00+00:00,104.79,104.8,104.71,104.8,2029,104.77
ONEQ,2026-08-12T19:50:00+00:00,2026-08-12T19:55:00+00:00,104.8,104.8,104.71,104.75,1406,104.7533
ONEQ,2026-08-12T19:55:00+00:00,2026-08-12T20:00:00+00:00,104.763,104.8,104.6,104.8,6393,104.7333
ONEQ,2026-08-13T13:30:00+00:00,2026-08-13T13:35:00+00:00,104.86,105.05,104.86,105.05,11578,104.9867
ONEQ,2026-08-13T13:35:00+00:00,2026-08-13T13:40:00+00:00,105.185,105.385,105.185,105.365,9403,105.3117
ONEQ,2026-08-13T13:40:00+00:00,2026-08-13T13:45:00+00:00,105.4,105.405,105.225,105.225,3323,105.285
ONEQ,2026-08-13T13:45:00+00:00,2026-08-13T13:50:00+00:00,105.45,105.54,105.45,105.54,5294,105.51
ONEQ,2026-08-13T13:50:00+00:00,2026-08-13T13:55:00+00:00,105.58,105.69,105.57,105.61,1429,105.6233
ONEQ,2026-08-13T13:55:00+00:00,2026-08-13T14:00:00+00:00,105.595,105.655,105.56,105.655,7466,105.6233
ONEQ,2026-08-13T14:00:00+00:00,2026-08-13T14:05:00+00:00,105.65,105.6597,105.65,105.6597,1093,105.6565
ONEQ,2026-08-13T14:05:00+00:00,2026-08-13T14:10:00+00:00,105.675,105.719,105.675,105.675,2959,105.6897
ONEQ,2026-08-13T14:10:00+00:00,2026-08-13T14:15:00+00:00,105.7,105.8,105.7,105.75,11929,105.75
ONEQ,2026-08-13T14:15:00+00:00,2026-08-13T14:20:00+00:00,105.7664,105.79,105.74,105.755,6810,105.7617
ONEQ,2026-08-13T14:20:00+00:00,2026-08-13T14:25:00+00:00,105.74,105.75,105.69,105.745,2640,105.7283
ONEQ,2026-08-13T14:25:00+00:00,2026-08-13T14:30:00+00:00,105.76,105.8,105.72,105.8,5650,105.7733
ONEQ,2026-08-13T14:30:00+00:00,2026-08-13T14:35:00+00:00,105.775,105.83,105.775,105.83,1341,105.8117
ONEQ,2026-08-13T14:35:00+00:00,2026-08-13T14:40:00+00:00,105.86,105.88,105.83,105.85,6308,105.8533
ONEQ,2026-08-13T14:40:00+00:00,2026-08-13T14:45:00+00:00,105.83,105.83,105.72,105.785,1210,105.7783
ONEQ,2026-08-13T14:45:00+00:00,2026-08-13T14:50:00+00:00,105.69,105.76,105.63,105.64,8283,105.6767
ONEQ,2026-08-13T14:50:00+00:00,2026-08-13T14:55:00+00:00,105.66,105.66,105.6201,105.645,2177,105.6417
ONEQ,2026-08-13T14:55:00+00:00,2026-08-13T15:00:00+00:00,105.645,105.7,105.62,105.67,2385,105.6633
ONEQ,2026-08-13T15:00:00+00:00,2026-08-13T15:05:00+00:00,105.69,105.705,105.63,105.63,2360,105.655
ONEQ,2026-08-13T15:05:00+00:00,2026-08-13T15:10:00+00:00,105.635,105.685,105.585,105.585,2271,105.6183
ONEQ,2026-08-13T15:10:00+00:00,2026-08-13T15:15:00+00:00,105.625,105.625,105.5613,105.5999,2054,105.5954
ONEQ,2026-08-13T15:15:00+00:00,2026-08-13T15:20:00+00:00,105.5645,105.59,105.5645,105.59,3567,105.5815
ONEQ,2026-08-13T15:20:00+00:00,2026-08-13T15:25:00+00:00,105.55,105.58,105.55,105.58,748,105.57
ONEQ,2026-08-13T15:25:00+00:00,2026-08-13T15:30:00+00:00,105.515,105.57,105.395,105.425,5172,105.4633
ONEQ,2026-08-13T15:30:00+00:00,2026-08-13T15:35:00+00:00,105.37,105.43,105.3,105.3,2022,105.3433
ONEQ,2026-08-13T15:35:00+00:00,2026-08-13T15:40:00+00:00,105.34,105.39,105.31,105.31,1109,105.3367
ONEQ,2026-08-13T15:40:00+00:00,2026-08-13T15:45:00+00:00,105.359,105.45,105.33,105.4001,2514,105.3934
ONEQ,2026-08-13T15:45:00+00:00,2026-08-13T15:50:00+00:00,105.4,105.4399,105.345,105.345,2631,105.3766
ONEQ,2026-08-13T15:50:00+00:00,2026-08-13T15:55:00+00:00,105.285,105.2894,105.2825,105.2825,1066,105.2848
ONEQ,2026-08-13T15:55:00+00:00,2026-08-13T16:00:00+00:00,105.2892,105.32,105.24,105.24,7212,105.2667
ONEQ,2026-08-13T16:00:00+00:00,2026-08-13T16:05:00+00:00,105.23,105.23,105.23,105.23,914,105.23
ONEQ,2026-08-13T16:05:00+00:00,2026-08-13T16:10:00+00:00,105.395,105.4497,105.395,105.4497,820,105.4315
ONEQ,2026-08-13T16:10:00+00:00,2026-08-13T16:15:00+00:00,105.45,105.45,105.33,105.33,3879,105.37
ONEQ,2026-08-13T16:15:00+00:00,2026-08-13T16:20:00+00:00,105.33,105.33,105.3125,105.3181,1518,105.3202
ONEQ,2026-08-13T16:20:00+00:00,2026-08-13T16:25:00+00:00,105.33,105.33,105.33,105.33,559,105.33
ONEQ,2026-08-13T16:25:00+00:00,2026-08-13T16:30:00+00:00,105.422,105.422,105.422,105.422,1167,105.422
